datetime,Global_active_power
2009-06-10,1602.9959999999978
2009-06-11,1300.649999999997
2009-06-12,1101.7319999999988
2009-06-13,1101.869999999999
2009-06-14,1101.869999999999
2009-06-15,1089.9379999999994
2009-06-16,1508.7920000000006
2009-06-17,988.0160000000003
2009-06-18,1165.7000000000007
2009-06-19,1086.866000000004
2009-06-20,1107.1000000000024
2009-06-21,855.1420000000014
2009-06-22,1094.098000000001
2009-06-23,1039.2140000000018
2009-06-24,1534.8740000000018
2009-06-25,771.362000000002
2009-06-26,1277.3220000000024
2009-06-27,1709.051999999999
2009-06-28,1059.3939999999975
2009-06-29,1010.1339999999999
2009-06-30,1192.4460000000001
2009-07-01,1218.342000000002
2009-07-02,1242.5779999999984
2009-07-03,864.1480000000015
2009-07-04,1238.5679999999984
2009-07-05,1410.7360000000024
2009-07-06,954.2600000000006
2009-07-07,1110.1359999999984
2009-07-08,1234.4000000000005
2009-07-09,846.2520000000017
2009-07-10,1193.801999999997
2009-07-11,993.9679999999997
2009-07-12,513.4780000000004
2009-07-13,496.74600000000083
2009-07-14,911.4299999999989
2009-07-15,718.073999999997
2009-07-16,599.5540000000041
2009-07-17,731.8080000000039
2009-07-18,966.409999999999
2009-07-19,1203.6440000000027
2009-07-20,662.486000000003
2009-07-21,813.7620000000012
2009-07-22,739.5320000000011
2009-07-23,1029.9999999999975
2009-07-24,561.7379999999996
2009-07-25,536.688000000002
2009-07-26,543.0160000000019
2009-07-27,688.5659999999988
2009-07-28,902.8499999999988
2009-07-29,902.0000000000023
2009-07-30,792.326
2009-07-31,975.8300000000003
2009-08-01,706.9659999999999
2009-08-02,489.7239999999988
2009-08-03,500.2980000000002
2009-08-04,508.89199999999914
2009-08-05,518.6519999999987
2009-08-06,532.6720000000013
2009-08-07,539.2959999999998
2009-08-08,526.4719999999994
2009-08-09,998.2339999999997
2009-08-10,1069.3580000000004
2009-08-11,950.9539999999993
2009-08-12,824.4360000000005
2009-08-13,1015.5100000000008
2009-08-14,748.6759999999988
2009-08-15,1514.0620000000015
2009-08-16,1217.7119999999989
2009-08-17,785.9080000000004
2009-08-18,1080.5979999999997
2009-08-19,880.7419999999977
2009-08-20,775.7219999999999
2009-08-21,1161.7460000000012
2009-08-22,1548.7380000000005
2009-08-23,1066.708
2009-08-24,1252.2540000000008
2009-08-25,943.61
2009-08-26,1136.545999999998
2009-08-27,749.4659999999983
2009-08-28,1118.8419999999978
2009-08-29,1388.4140000000011
2009-08-30,1668.3419999999976
2009-08-31,1265.521999999997
2009-09-01,980.5359999999993
2009-09-02,1222.8140000000005
2009-09-03,1251.1879999999996
2009-09-04,1024.3880000000004
2009-09-05,1513.8660000000011
2009-09-06,1228.6300000000015
2009-09-07,1221.4580000000012
2009-09-08,1086.2539999999992
2009-09-09,1521.344000000001
2009-09-10,1112.353999999999
2009-09-11,1214.1460000000004
2009-09-12,2064.357999999997
2009-09-13,1572.014
2009-09-14,1574.8579999999974
2009-09-15,1456.8060000000016
2009-09-16,1743.1619999999975
2009-09-17,1223.4259999999967
2009-09-18,1374.0320000000015
2009-09-19,2135.7099999999978
2009-09-20,2035.328
2009-09-21,1417.8679999999995
2009-09-22,1246.5359999999973
2009-09-23,1636.6100000000006
2009-09-24,1426.2579999999994
2009-09-25,1161.0160000000012
2009-09-26,1556.2540000000015
2009-09-27,1410.4720000000007
2009-09-28,1299.4560000000022
2009-09-29,1146.3979999999988
2009-09-30,1777.5679999999961
2009-10-01,1287.2519999999995
2009-10-02,1152.6679999999994
2009-10-03,1716.7399999999966
2009-10-04,1621.1060000000027
2009-10-05,1275.5220000000004
2009-10-06,1428.4480000000015
2009-10-07,1821.8339999999976
2009-10-08,1577.1660000000008
2009-10-09,1351.861999999999
2009-10-10,2012.7560000000024
2009-10-11,1939.7239999999977
2009-10-12,1351.6040000000016
2009-10-13,1449.0999999999995
2009-10-14,1711.2240000000006
2009-10-15,1489.976
2009-10-16,1516.8600000000022
2009-10-17,2742.080000000003
2009-10-18,1556.1640000000016
2009-10-19,1369.1080000000013
2009-10-20,1722.8079999999993
2009-10-21,1969.5060000000005
2009-10-22,1399.7099999999991
2009-10-23,1757.4499999999994
2009-10-24,2614.4079999999985
2009-10-25,2406.536
2009-10-26,1112.3439999999994
2009-10-27,1116.7559999999996
2009-10-28,1268.7080000000024
2009-10-29,1981.44
2009-10-30,1493.3579999999995
2009-10-31,1875.942
2009-11-01,1843.168000000003
2009-11-02,1504.2260000000006
2009-11-03,2266.687999999999
2009-11-04,1801.8000000000013
2009-11-05,1560.4660000000008
2009-11-06,1390.4499999999994
2009-11-07,1557.1760000000022
2009-11-08,2508.002000000001
2009-11-09,1409.2680000000016
2009-11-10,1606.183999999997
2009-11-11,2040.48
2009-11-12,1463.0660000000028
2009-11-13,1532.9260000000008
2009-11-14,2560.456
2009-11-15,1967.308
2009-11-16,1514.4679999999973
2009-11-17,1708.2940000000021
2009-11-18,2639.1740000000023
2009-11-19,1474.8479999999995
2009-11-20,1961.0160000000005
2009-11-21,2496.855999999998
2009-11-22,2450.975999999996
2009-11-23,1471.1220000000042
2009-11-24,2128.8560000000016
2009-11-25,1980.1300000000006
2009-11-26,1599.6260000000007
2009-11-27,1380.0259999999987
2009-11-28,1858.9499999999973
2009-11-29,1650.9619999999989
2009-11-30,1745.1899999999991
2009-12-01,1756.3779999999958
2009-12-02,2345.667999999997
2009-12-03,1479.6880000000006
2009-12-04,1711.2939999999999
2009-12-05,2351.762
2009-12-06,2378.2879999999986
2009-12-07,1742.638
2009-12-08,2006.8840000000039
2009-12-09,1802.3559999999975
2009-12-10,2057.2560000000035
2009-12-11,1784.4619999999998
2009-12-12,1816.38
2009-12-13,2138.8139999999953
2009-12-14,1794.862000000001
2009-12-15,1940.1160000000034
2009-12-16,1394.8740000000007
2009-12-17,1717.1819999999966
2009-12-18,1744.7059999999985
2009-12-19,2204.3340000000007
2009-12-20,1144.1659999999993
2009-12-21,2034.966
2009-12-22,1888.0220000000015
2009-12-23,1455.1999999999991
2009-12-24,2905.893999999999
2009-12-25,2127.6479999999997
2009-12-26,2183.617999999996
2009-12-27,2195.4520000000025
2009-12-28,2094.097999999999
2009-12-29,2047.968000000001
2009-12-30,2451.110000000003
2009-12-31,2211.892000000002
2010-01-01,1224.2519999999988
2010-01-02,1309.2679999999998
2010-01-03,2083.4539999999984
2010-01-04,1604.1320000000032
2010-01-05,2219.780000000003
2010-01-06,1777.1799999999985
2010-01-07,1769.4419999999993
2010-01-08,1797.2080000000005
2010-01-09,2336.9000000000033
2010-01-10,2508.4659999999985
2010-01-11,1518.6840000000009
2010-01-12,1995.796000000001
2010-01-13,1995.796000000001
2010-01-14,2116.224000000003
2010-01-15,2196.76
2010-01-16,2150.1120000000014
2010-01-17,1906.5560000000028
2010-01-18,1881.0980000000013
2010-01-19,2433.507999999996
2010-01-20,2351.728000000001
2010-01-21,2137.855999999999
2010-01-22,1790.626000000001
2010-01-23,2610.330000000001
2010-01-24,2269.420000000005
2010-01-25,1930.5099999999984
2010-01-26,2067.564
2010-01-27,2760.9020000000014
2010-01-28,2110.233999999999
2010-01-29,2092.99
2010-01-30,2842.7280000000005
2010-01-31,1799.1960000000022
2010-02-01,1693.7779999999998
2010-02-02,2157.4320000000007
2010-02-03,2903.0139999999956
2010-02-04,2316.2699999999995
2010-02-05,2098.8920000000003
2010-02-06,2712.9860000000017
2010-02-07,1625.7079999999985
2010-02-08,2582.2380000000007
2010-02-09,2420.931999999997
2010-02-10,1946.877999999996
2010-02-11,1369.7680000000012
2010-02-12,1892.9980000000016
2010-02-13,2351.555999999996
2010-02-14,1688.2940000000006
2010-02-15,2097.132000000001
2010-02-16,1797.7559999999958
2010-02-17,2054.560000000002
2010-02-18,1761.1560000000025
2010-02-19,1953.5720000000006
2010-02-20,1983.7280000000014
2010-02-21,2740.3140000000035
2010-02-22,1474.0359999999976
2010-02-23,1461.2800000000022
2010-02-24,1914.2780000000007
2010-02-25,1880.2040000000006
2010-02-26,2120.1559999999977
2010-02-27,1765.056000000002
2010-02-28,711.6659999999997
2010-03-01,1298.7280000000007
2010-03-02,766.9059999999989
2010-03-03,935.834
2010-03-04,682.8799999999989
2010-03-05,1133.726
2010-03-06,794.7119999999985
2010-03-07,1372.4719999999998
2010-03-08,2557.098000000004
2010-03-09,1760.1119999999994
2010-03-10,1822.6320000000005
2010-03-11,1951.0899999999979
2010-03-12,1645.4239999999975
2010-03-13,2383.0099999999984
2010-03-14,1566.7140000000006
2010-03-15,1791.849999999996
2010-03-16,1542.6500000000005
2010-03-17,2009.130000000001
2010-03-18,1562.6820000000016
2010-03-19,1663.3840000000016
2010-03-20,1670.5840000000012
2010-03-21,1781.1459999999975
2010-03-22,1618.5900000000015
2010-03-23,1822.162
2010-03-24,1994.752000000004
2010-03-25,1679.8840000000016
2010-03-26,1651.2839999999976
2010-03-27,1847.9700000000007
2010-03-28,1798.213999999999
2010-03-29,1622.7379999999994
2010-03-30,1906.4540000000006
2010-03-31,1923.8019999999972
2010-04-01,1687.4400000000012
2010-04-02,1648.6220000000014
2010-04-03,1805.2780000000016
2010-04-04,1690.3880000000013
2010-04-05,1118.8200000000008
2010-04-06,1825.8520000000015
2010-04-07,1596.9819999999993
2010-04-08,1649.2199999999991
2010-04-09,1233.3500000000004
2010-04-10,1190.2080000000014
2010-04-11,1603.3340000000023
2010-04-12,1439.4259999999986
2010-04-13,1512.7039999999995
2010-04-14,1660.3639999999991
2010-04-15,1872.178000000003
2010-04-16,1562.0620000000006
2010-04-17,1557.7119999999993
2010-04-18,1476.1060000000002
2010-04-19,1708.5940000000005
2010-04-20,1833.627999999999
2010-04-21,1579.914000000001
2010-04-22,1460.9040000000016
2010-04-23,1180.5359999999976
2010-04-24,1518.417999999997
2010-04-25,1542.7420000000036
2010-04-26,1082.7159999999983
2010-04-27,1250.9399999999996
2010-04-28,867.8580000000019
2010-04-29,1103.7239999999983
2010-04-30,1118.6279999999997
2010-05-01,1320.1579999999992
2010-05-02,2187.9099999999944
2010-05-03,1411.3020000000006
2010-05-04,1516.9599999999966
2010-05-05,1805.3080000000016
2010-05-06,1299.2500000000016
2010-05-07,1644.0039999999988
2010-05-08,1533.4220000000025
2010-05-09,1566.5100000000016
2010-05-10,1467.8919999999991
2010-05-11,1571.3680000000022
2010-05-12,2035.4180000000006
2010-05-13,1554.9300000000005
2010-05-14,1722.1459999999984
2010-05-15,1944.7720000000006
2010-05-16,2100.425999999996
2010-05-17,1628.182
2010-05-18,1421.1840000000025
2010-05-19,1426.7520000000022
2010-05-20,1153.8980000000004
2010-05-21,1294.3960000000004
2010-05-22,2095.7720000000013
2010-05-23,1487.5560000000012
2010-05-24,1341.3320000000006
2010-05-25,1198.6259999999966
2010-05-26,1387.8839999999973
2010-05-27,1323.3419999999987
2010-05-28,1398.164000000002
2010-05-29,2049.8080000000023
2010-05-30,1665.7000000000005
2010-05-31,1340.4620000000002
2010-06-01,1268.963999999999
2010-06-02,980.8980000000006
2010-06-03,1394.1860000000022
2010-06-04,1420.5540000000015
2010-06-05,2009.644000000001
2010-06-06,1746.7920000000047
2010-06-07,1012.0819999999983
2010-06-08,1362.0340000000012
2010-06-09,1534.6820000000007
2010-06-10,1215.1899999999996
2010-06-11,1470.6719999999966
2010-06-12,1973.3819999999985
2010-06-13,1674.355999999998
2010-06-14,1217.9839999999995
2010-06-15,1223.9659999999976
2010-06-16,1768.092000000001
2010-06-17,1028.0180000000007
2010-06-18,1332.3159999999993
2010-06-19,1416.22
2010-06-20,1672.5499999999995
2010-06-21,1660.8900000000042
2010-06-22,1520.5880000000002
2010-06-23,1442.064
2010-06-24,1095.7799999999988
2010-06-25,1099.4379999999996
2010-06-26,981.619999999999
2010-06-27,1139.9639999999995
2010-06-28,1471.3400000000006
2010-06-29,1368.8080000000025
2010-06-30,1384.135999999998
2010-07-01,1349.0020000000013
2010-07-02,1140.9280000000012
2010-07-03,1120.073999999998
2010-07-04,1538.0880000000036
2010-07-05,1113.99
2010-07-06,1005.9340000000008
2010-07-07,834.7879999999997
2010-07-08,1212.651999999999
2010-07-09,1083.4779999999996
2010-07-10,1154.5040000000026
2010-07-11,1193.5720000000015
2010-07-12,1109.574000000002
2010-07-13,1382.114000000001
2010-07-14,1409.4720000000025
2010-07-15,1634.3579999999972
2010-07-16,820.0560000000003
2010-07-17,806.3519999999995
2010-07-18,812.0380000000005
2010-07-19,801.1580000000001
2010-07-20,855.8240000000012
2010-07-21,1064.1659999999986
2010-07-22,1164.4459999999976
2010-07-23,1176.1580000000029
2010-07-24,921.6680000000023
2010-07-25,1130.41
2010-07-26,884.1500000000003
2010-07-27,952.3599999999983
2010-07-28,862.6540000000001
2010-07-29,549.1039999999995
2010-07-30,551.2600000000012
2010-07-31,554.6160000000016
2010-08-01,555.6639999999994
2010-08-02,549.4819999999999
2010-08-03,615.2120000000016
2010-08-04,543.3560000000001
2010-08-05,533.4760000000003
2010-08-06,524.7460000000012
2010-08-07,527.4760000000006
2010-08-08,528.4600000000002
2010-08-09,535.0640000000013
2010-08-10,544.7580000000008
2010-08-11,542.002000000002
2010-08-12,529.6980000000007
2010-08-13,534.2940000000016
2010-08-14,554.2700000000025
2010-08-15,1055.9860000000008
2010-08-16,1129.7300000000025
2010-08-17,1218.222
2010-08-18,1218.222
2010-08-19,1218.222
2010-08-20,1218.222
2010-08-21,1218.222
2010-08-22,1105.0359999999994
2010-08-23,765.6580000000005
2010-08-24,722.9479999999971
2010-08-25,980.4079999999997
2010-08-26,757.2520000000003
2010-08-27,2030.65
2010-08-28,1442.8560000000025
2010-08-29,1668.480000000001
2010-08-30,1494.8020000000006
2010-08-31,1365.1059999999984
2010-09-01,1593.317999999999
2010-09-02,1392.4920000000013
2010-09-03,1346.4140000000004
2010-09-04,1743.8399999999995
2010-09-05,1323.0180000000028
2010-09-06,1422.8759999999988
2010-09-07,1451.8540000000025
2010-09-08,1303.8119999999994
2010-09-09,1238.7140000000004
2010-09-10,1328.1080000000004
2010-09-11,1463.3100000000006
2010-09-12,1612.0920000000006
2010-09-13,1076.3199999999981
2010-09-14,1430.6780000000006
2010-09-15,986.0940000000006
2010-09-16,1339.7380000000007
2010-09-17,1497.6079999999986
2010-09-18,1247.9459999999992
2010-09-19,919.5999999999992
2010-09-20,1682.8319999999994
2010-09-21,1111.3759999999997
2010-09-22,1510.3939999999961
2010-09-23,1449.8620000000014
2010-09-24,1327.991999999998
2010-09-25,1350.4859999999985
2010-09-26,1350.4859999999985
2010-09-27,1350.4859999999985
2010-09-28,1403.7479999999998
2010-09-29,1684.4259999999972
2010-09-30,1248.2779999999998
2010-10-01,1504.8200000000006
2010-10-02,1923.2539999999967
2010-10-03,1830.683999999999
2010-10-04,1775.9600000000016
2010-10-05,1854.6240000000034
2010-10-06,1315.4559999999992
2010-10-07,1809.9540000000006
2010-10-08,1510.4560000000006
2010-10-09,1611.7800000000007
2010-10-10,1998.9039999999989
2010-10-11,1622.5900000000022
2010-10-12,1579.6920000000002
2010-10-13,2073.885999999997
2010-10-14,2135.122000000004
2010-10-15,1596.3239999999978
2010-10-16,1000.0140000000017
2010-10-17,1047.3820000000019
2010-10-18,2713.8840000000005
2010-10-19,1925.978
2010-10-20,1727.9640000000034
2010-10-21,1355.1980000000008
2010-10-22,1668.8919999999978
2010-10-23,2293.236000000001
2010-10-24,2392.462000000001
2010-10-25,1163.291999999999
2010-10-26,945.9039999999983
2010-10-27,1260.2780000000025
2010-10-28,1463.326
2010-10-29,1204.4220000000005
2010-10-30,2152.699999999996
2010-10-31,1476.4299999999978
2010-11-01,1383.1799999999994
2010-11-02,1191.0819999999997
2010-11-03,1293.2979999999995
2010-11-04,2555.146000000001
2010-11-05,1736.0880000000006
2010-11-06,1805.4080000000013
2010-11-07,1673.816000000001
2010-11-08,1825.5400000000013
2010-11-09,2022.097999999998
2010-11-10,1946.5339999999999
2010-11-11,1773.5919999999994
2010-11-12,1836.8219999999967
2010-11-13,2023.1739999999984
2010-11-14,2038.392
2010-11-15,1747.382000000001
2010-11-16,1509.748000000002
2010-11-17,1582.0320000000006
2010-11-18,1652.1520000000016
2010-11-19,1570.4000000000015
2010-11-20,2197.006000000004
2010-11-21,900.9100000000026
2010-11-22,2041.5359999999994
2010-11-23,1577.5359999999996
2010-11-24,1796.2479999999978
2010-11-25,1431.1640000000002
2010-11-26,1488.1039999999994
